PRODUTO;UNIDADE;ANO;REGIAO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR;b;2007;REGIAO NORDESTE;BAHIA;0;0;4195,30327;13435,03416;10032,24695;13076,51499;8799,44419;12642,5181;12831,2124;19139,89183;19970,14675;20020,46523;134142,7779
MAR;b;2007;REGIAO SUDESTE;ESPIRITO SANTO;2256268,064;1935984,649;2664288,038;2246487,409;2519597,249;3408806,558;3470880,693;3551975,213;3334379,236;3342367,295;3218483,197;4247206,782;36196724,38
MAR;b;2007;REGIAO SUDESTE;RIO DE JANEIRO;44736060,65;41095780,85;45325191,74;43202587,43;44221140,76;43385462,33;44770067,01;44208547,14;41896218,36;41917484,14;41327109,74;44835010,81;520920661
MAR;b;2007;REGIAO SUDESTE;SAO PAULO;36430,57952;31776,12012;31197,4576;28297,85519;35487,10802;34304,62374;36801,67831;35650,64308;27077,63205;34744,91044;32562,34637;31631,45449;395962,4089
MAR;b;2007;REGIAO SUL;PARANA;85377,88094;65785,12279;117084,8132;179982,9132;173995,014;115436,8829;103561,7217;104184,4128;82723,58112;163780,3626;121286,4062;66338,62607;1379537,737
MAR;b;2008;REGIAO NORDESTE;CEARA;179492,308;224344,9431;238125,9168;232106,5686;240824,2453;236591,2032;253208,8812;251215,0114;238704,5793;242101,0767;215765,6422;235326,9513;2787807,327
MAR;b;2008;REGIAO NORDESTE;RIO GRANDE DO NORTE;243660,9496;228496,2177;160012,7664;244848,1522;282221,4482;284331,2395;289976,8469;290298,382;264157,4917;273374,6423;271024,3913;291787,4945;3124190,022
MAR;b;2008;REGIAO NORDESTE;ALAGOAS;9988,21828;9132,80412;9466,16405;9171,171961;9631,586053;9495,726157;9903,934826;9715,869507;9182,493619;5182,174459;8944,10982;8942,851858;108757,1047
MAR;b;2008;REGIAO NORDESTE;SERGIPE;405283,9074;351996,637;366079,5216;349460,0825;338932,0098;423046,7082;535493,7299;502463,2959;443791,6337;419931,9314;374965,1362;311284,458;4822729,052
MAR;b;2008;REGIAO NORDESTE;BAHIA;23913,85762;22800,56125;27656,29457;22068,61958;24210,23837;21231,32064;21042,37462;25142,51407;22072,07929;27752,47174;26352,29519;19588,29496;283830,9219
MAR;b;2008;REGIAO SUDESTE;ESPIRITO SANTO;3721529,622;3347814,271;3415995,811;3324142,634;3262134,101;3209785,459;3081483,21;2913739,135;2712136,321;2903760,289;2554844,841;2685099,384;37132465,08
MAR;b;2008;REGIAO SUDESTE;RIO DE JANEIRO;44490448,04;41706116,81;44096974,38;44224917,35;46419643;45221562,8;46688243,17;47302393,27;46486189,4;47331230,15;45367823,65;48011625,23;547347167,3
MAR;b;2008;REGIAO SUDESTE;SAO PAULO;30373,49249;28549,44759;30090,45104;24567,99786;30121,90009;28895,38714;28813,61961;28706,69284;23177,94985;4075,79688;20353,82516;23869,82895;301596,3895
MAR;b;2008;REGIAO SUL;PARANA;116525,0201;62457,8133;117443,3323;101794,285;116952,7271;125984,8943;136866,2656;129802,809;64502,00155;25530,33879;17705,81515;13089,09461;1028654,397
MAR;b;2009;REGIAO NORDESTE;CEARA;232961,9828;213859,8298;222011,4236;223105,8505;228590,5648;177209,1069;197034,5881;220181,0889;225974,0039;193650,6703;186863,9653;217400,9928;2538844,068
MAR;b;2009;REGIAO NORDESTE;RIO GRANDE DO NORTE;285887,1494;246245,3705;251503,8404;237251,634;257353,9926;266074,2481;270336,2236;249059,6204;238108,7461;244524,9186;229484,4726;236526,481;3012356,697
MAR;b;2009;REGIAO NORDESTE;ALAGOAS;8765,479216;7713,822984;8421,426609;7654,69877;8210,717974;7594,945575;8146,561912;8356,012585;7926,418562;7950,31984;7570,415316;7637,716283;95948,53563
MAR;b;2009;REGIAO NORDESTE;SERGIPE;306402,1817;261877,057;279641,1787;225483,6503;252351,5801;252811,491;260501,9159;240441,0392;357491,462;354392,9036;362257,4997;361577,2995;3515229,259
MAR;b;2009;REGIAO NORDESTE;BAHIA;17413,78267;21815,07841;22635,64646;21380,07396;26391,23012;29664,95231;34735,6736;33448,83722;35575,30179;34166,25578;27672,0191;33540,66342;338439,5148
MAR;b;2009;REGIAO SUDESTE;ESPIRITO SANTO;2361236,501;1874410,491;2697182,361;2609178,296;2624448,885;2143318,486;1975937,144;2400765,378;2445930,994;2977268,984;3106314,814;4155141,638;31371133,97
MAR;b;2009;REGIAO SUDESTE;RIO DE JANEIRO;49783103,66;45716936,77;51284732,31;49570125,38;51713909,76;49272311,5;51083597,72;51965034,59;51086597,89;52279869,19;50193866,36;51261608,97;605211694,1
MAR;b;2009;REGIAO SUDESTE;SAO PAULO;20479,62136;17857,58827;19166,56062;20023,16985;22638,97603;22093,8382;22318,63601;16334,82526;41565,32881;53090,71376;37480,41171;40323,65742;333373,3273
MAR;b;2010;REGIAO NORDESTE;CEARA;173781,1605;75452,56076;190254,1729;206217,7107;227414,3704;221860,4681;214815,8809;211306,167;187757,1183;197009,4288;168849,9495;186436,2582;2261155,246
MAR;b;2010;REGIAO NORDESTE;RIO GRANDE DO NORTE;234628,6566;213173,0455;235268,1416;220780,5078;245222,8981;244761,855;249439,2093;259142,2476;243381,5562;251366,7845;244377,2961;272583,5213;2914125,72
MAR;b;2010;REGIAO NORDESTE;ALAGOAS;5186,577326;6238,233558;6101,744681;7718,225851;7891,195626;7218,185956;8082,40585;8074,229097;7744,643053;7446,506059;6538,823578;7058,361884;85299,13252
MAR;b;2010;REGIAO NORDESTE;SERGIPE;332599,8993;262494,968;274977,7249;277038,7069;281095,8204;268728,8345;230567,0996;249975,6946;256246,0232;257053,2879;154762,2229;217871,7913;3063412,073
MAR;b;2010;REGIAO NORDESTE;BAHIA;32025,69978;31190,28722;28889,78921;24255,77169;24272,0623;27111,91151;28199,67126;30484,06735;30762,51724;31416,65748;28563,15938;26157,16867;343328,7631
MAR;b;2010;REGIAO SUDESTE;ESPIRITO SANTO;4776548,009;4586005,385;5577528,706;5565519,698;5987863,564;6054752,246;6960893,007;7005558,338;6798572,314;6809672,118;6800445,577;8308505,241;75231864,2
MAR;b;2010;REGIAO SUDESTE;RIO DE JANEIRO;50683997,45;46237907,84;51124212,89;50338954,83;51452033,1;48772005,17;49868797,49;50345001,26;46345317,03;48212426,01;49300565,18;52121299,86;594802518,1
MAR;b;2010;REGIAO SUDESTE;SAO PAULO;44914,96713;42249,40855;191231,9867;338963,8991;564111,6106;545089,527;593335,5146;577442,1082;546360,1944;619435,4585;509481,4659;705398,6692;5278014,81
MAR;b;2011;REGIAO NORDESTE;CEARA;109203,6812;174334,6638;190040,3193;170925,5868;169441,1916;160088,2441;150144,0545;185832,4365;172686,7336;171611,176;191619,0617;204777,3442;2050704,493
MAR;b;2011;REGIAO NORDESTE;RIO GRANDE DO NORTE;257621,4785;213521,7274;240963,4199;231874,8332;225094,2167;223114,4235;238571,8329;245010,5038;241901,4193;241127,3009;224890,798;224577,968;2808269,922
MAR;b;2011;REGIAO NORDESTE;ALAGOAS;6656,883312;6050,608526;6156,151538;6133,88561;6647,385699;6525,552079;6009,09578;13576,99517;12941,20231;12327,70682;12335,003;12454,89307;107815,3629
MAR;b;2011;REGIAO NORDESTE;SERGIPE;217584,5164;203167,2007;201241,8837;197719,051;404059,9527;389532,2834;379089,0026;377571,1227;264436,7165;315022,4893;309973,8265;327087,9629;3586486,008
MAR;b;2011;REGIAO NORDESTE;BAHIA;24016,12993;20683,76343;18310,64957;13595,58156;21217,40978;17911,07052;25827,52602;20683,83262;20656,4405;19359,36846;22676,56394;22120,77116;247059,1075
MAR;b;2011;REGIAO SUDESTE;ESPIRITO SANTO;9073601,673;8391767,777;9152761,838;8690930,847;9230221,138;9255337,701;9312965,683;9133563,47;9182426,28;9406415,255;9523259,668;10335064,54;110688315,9
MAR;b;2011;REGIAO SUDESTE;RIO DE JANEIRO;49235587,72;42739768,18;48239092,67;45963144;47382912,73;47340809,86;47218261,53;47040734,13;46626191,82;48099509,3;48368985,37;50300678,19;568555675,5
MAR;b;2011;REGIAO SUDESTE;SAO PAULO;1168862,564;854378,4799;845334,1105;826953,0842;1277556,394;1285911,966;1389635,147;916545,3895;904520,342;1308983,618;1582646,898;1622290,564;13983618,56
MAR;b;2012;REGIAO NORDESTE;CEARA;201129,2544;184344,519;153379,061;125481,9485;131342,0324;134555,2888;138087,8788;144826,668;138957,3318;163415,1951;173833,2841;229569,0265;1918921,488
MAR;b;2012;REGIAO NORDESTE;RIO GRANDE DO NORTE;233431,624;221435,0191;227910,3785;227179,1189;230152,2429;221152,7702;233213,789;230714,6337;227545,8651;233296,5629;246554,5704;252314,2941;2784900,869
MAR;b;2012;REGIAO NORDESTE;ALAGOAS;12184,5759;10857,8537;2272,319659;0;0;0;2839,861795;11926,29744;12028,72699;4309,048194;12551,17748;12526,03711;81495,89827
MAR;b;2012;REGIAO NORDESTE;SERGIPE;305618,8915;252710,598;291727,2254;256048,4723;292406,9172;283375,1925;266686,05;268311,7622;260670,3633;266947,625;188412,9757;267348,4432;3200264,516
MAR;b;2012;REGIAO NORDESTE;BAHIA;24581,38887;20758,46751;20248,77904;24811,06757;25405,90119;25403,00159;27879,29349;29932,09249;27979,67257;28125,50182;25534,62844;26590,66238;307250,457
MAR;b;2012;REGIAO SUDESTE;ESPIRITO SANTO;10087893,73;9570591,211;9660009,616;9094319,578;9026075,743;8313071,046;8199748,986;8230001,11;7851817,22;8874532,942;9010973,683;9747015,143;107666050
MAR;b;2012;REGIAO SUDESTE;RIO DE JANEIRO;51388472,44;47698025,76;47920911,44;44779809,99;47257237,88;45668380,06;47345848,11;46679899,64;42901133,33;46355289,77;45404096,68;48082007,31;561481112,4
MAR;b;2012;REGIAO SUDESTE;SAO PAULO;1447405,228;824407,2836;895941,7331;830560,6048;860348,5788;856142,0797;899483,2735;903698,3268;842592,571;826655,6391;848923,7051;885049,103;10921208,13
MAR;b;2013;REGIAO NORDESTE;CEARA;248418,8135;222232,1078;248399,6484;248808,4924;256152,2355;228543,6743;214098,0627;218764,0827;200811,6567;197331,769;162570,3918;187321,6748;2633452,61
MAR;b;2013;REGIAO NORDESTE;RIO GRANDE DO NORTE;257027,45;214546,6834;241204,5524;231703,6937;213252,4732;227164,1428;227354,6172;229769,5079;212208,9874;204253,164;225156,4921;224693,6313;2708335,395
MAR;b;2013;REGIAO NORDESTE;ALAGOAS;12250,44908;10777,3001;11895,85475;11220,17821;10541,33788;10335,85608;10211,19204;11550,79578;10731,10774;10584,99545;10421,39749;10542,03605;131062,5007
MAR;b;2013;REGIAO NORDESTE;SERGIPE;255700,5893;222781,0761;233357,247;227722,4327;244733,966;233472,7844;227177,6277;380206,2716;408561,9234;414126,5627;383534,2536;388390,5225;3619765,257
MAR;b;2013;REGIAO NORDESTE;BAHIA;25616,874;23075,86623;30491,61512;23737,1517;35584,7699;34614,10126;33850,21013;34130,85516;34299,17676;27323,62023;35772,06157;46061,76303;384558,0651
MAR;b;2013;REGIAO SUDESTE;ESPIRITO SANTO;9541123,88;8730103,469;8787662,564;8398603,335;9661883,168;9349381,978;8827712,728;8787727,607;9027897,731;9226816,539;8441285,068;9253483,604;108033681,7
MAR;b;2013;REGIAO SUDESTE;RIO DE JANEIRO;47251758,24;41100345,96;41337235,48;41226003,76;43747425,12;45128450,27;43980710,24;45076124,88;44988528,74;46641078,7;44952424,84;46605463,79;532035550
MAR;b;2013;REGIAO SUDESTE;SAO PAULO;531132,3757;867121,6349;974996,2793;1914521,112;2159002,19;2570232,798;2397752,308;2261197,262;2729651,429;2418589,253;3069685,225;3379994,448;25273876,32
MAR;b;2014;REGIAO NORDESTE;CEARA;183853,5364;174954,166;190042,7535;180917,0254;197921,0928;198821,9005;199978,1248;188352,1532;156959,3215;181766,9297;178491,8382;188982,5683;2221041,41
MAR;b;2014;REGIAO NORDESTE;RIO GRANDE DO NORTE;218177,212;209415,601;235179,7761;216715,5671;208377,3358;206892,1481;223021,8753;222125,5585;218504,9048;215167,5316;217297,3871;223908,8894;2614783,787
MAR;b;2014;REGIAO NORDESTE;ALAGOAS;10266,54237;9080,15841;9951,171299;9533,150527;8860,329551;9980,173613;10292,2048;10189,24061;9519,438741;9527,175207;8060,643107;9261,24833;114521,4766
MAR;b;2014;REGIAO NORDESTE;SERGIPE;318105,8264;428792,3678;478140,8396;442539,3071;438551,7126;410426,8339;412983,5532;405762,9204;381931,2266;387914,8172;369793,3651;364087,2558;4839030,026
MAR;b;2014;REGIAO NORDESTE;BAHIA;37120,34524;36739,64191;39915,27264;37403,71376;38657,49304;32585,13435;30952,5953;23770,43737;19730,85722;19264,51813;18889,34983;20614,05976;355643,4185
MAR;b;2014;REGIAO SUDESTE;ESPIRITO SANTO;9391175,46;7837977,525;9455140,498;9776764,453;10520412,96;10443960,48;10929301,95;11303058,5;11376530,3;12654848,3;12270075,27;12779752,38;128738998,1
MAR;b;2014;REGIAO SUDESTE;RIO DE JANEIRO;44910485,96;41673225,64;45604381,38;44017793,56;45973383,29;45655051,63;48677433,12;49406679,42;48880223,73;49849853,93;46714561,62;51868454,73;563231528
MAR;b;2014;REGIAO SUDESTE;SAO PAULO;3384702,182;3329332,67;4365857,758;4591523,058;5197272,142;5310295,624;4545964,14;5357031,114;4684460,787;5666721,483;5973514,45;6828711,549;59235386,96
MAR;b;2015;REGIAO NORDESTE;CEARA;186636,9094;141225,1228;168814,0346;177395,1847;184549,6234;166806,365;163726,1067;164048,5161;155758,9805;125221,0095;111005,1143;155544,6678;1900731,635
MAR;b;2015;REGIAO NORDESTE;RIO GRANDE DO NORTE;233008,4582;196293,5604;224106,9492;225166,9583;231149,3224;230439,769;226917,6075;221571,3193;213335,0081;220073,8916;167118,8428;204573,6613;2593755,348
MAR;b;2015;REGIAO NORDESTE;ALAGOAS;8451,617697;7852,513295;9007,00792;7958,370797;8781,015047;8590,23882;8919,850023;9011,479975;7867,457883;5479,827138;7750,410809;7713,665739;97383,45514
MAR;b;2015;REGIAO NORDESTE;SERGIPE;346499,5695;299243,2018;312846,3814;286505,4811;285914,912;253789,1665;107175,4502;195920,8829;242504,6435;233397,2691;228303,9571;200207,3569;2992308,272
MAR;b;2015;REGIAO NORDESTE;BAHIA;18260,62671;16764,2872;20301,73295;19016,91975;20013,36403;18794,1221;18894,07348;15371,94341;24386,90165;25388,34633;19965,30989;23007,29473;240164,9222
MAR;b;2015;REGIAO SUDESTE;ESPIRITO SANTO;12441104,73;10838892,85;10477896,69;10091688,62;11402762,28;10962670,16;12670025,72;12796540,07;11171839,2;10804645,62;10632680,29;12290733,94;136581480,2
MAR;b;2015;REGIAO SUDESTE;RIO DE JANEIRO;51582216,2;45994350,71;52021937,85;48442642,26;49798390,84;47444817,03;49956830,4;52254288,57;47339229,12;50089313,68;48437013,7;53563238,92;596924269,3
MAR;b;2015;REGIAO SUDESTE;SAO PAULO;6652957,401;5970650,763;6525796,375;7744465,743;7851886,892;8003020,648;8354951,054;8386347,269;7920242,598;8133864,547;7265927,061;7157756,732;89967867,08
MAR;b;2016;REGIAO NORDESTE;CEARA;174479,7948;148743,1125;175566,825;164789,9903;164055,4789;165599,1681;166804,7737;164504,7852;149092,0712;161023,1803;149688,2823;143274,5505;1927622,013
MAR;b;2016;REGIAO NORDESTE;RIO GRANDE DO NORTE;204537,2999;200538,1443;199374,6427;200861,4972;194452,2877;172888,756;183456,0079;191451,4571;183338,1368;175872,1512;172802,9378;177603,1635;2257176,482
MAR;b;2016;REGIAO NORDESTE;ALAGOAS;7953,96793;4310,406793;5828,295191;3843,463878;4213,065693;5056,044899;3995,01685;6241,831329;3939,138178;3323,541894;2978,998682;3328,825334;55012,59665
MAR;b;2016;REGIAO NORDESTE;SERGIPE;250129,0757;223884,2778;234280,5788;227056,606;234234,3483;231075,4803;240289,2347;243085,9353;231388,1467;228515,15;189876,8475;181104,1977;2714919,879
MAR;b;2016;REGIAO NORDESTE;BAHIA;25067,96228;27463,94589;27367,37215;25685,14988;27857,42382;22122,81535;23821,16469;24445,87491;24895,70325;20252,51519;17550,02285;14829,14583;281359,0961
MAR;b;2016;REGIAO SUDESTE;ESPIRITO SANTO;10448778,55;10268066,1;10505833,46;11776845;12225513,79;11097756,19;12137099,42;12617863,51;12107357,32;11320423,99;12084873,97;12899092,66;139489504
MAR;b;2016;REGIAO SUDESTE;RIO DE JANEIRO;48767697,84;45402195,35;45749545,66;43123084,21;51026225,72;52235848,11;53989772,43;54516216,55;53574266,39;55528881,84;53477004,37;57322240,95;614712979,4
MAR;b;2016;REGIAO SUDESTE;SAO PAULO;8208370,68;6874343,366;8490360,096;8554690,638;8447880,481;8245139,903;8705776,968;8585177,85;9487522,358;9563614,466;7874237,858;9567724,228;102604838,9
MAR;b;2017;REGIAO NORDESTE;CEARA;144192,5231;122762,285;129344,2252;122561,3947;130473,9128;150411,3526;138281,0137;122987,5105;117839,8042;126114,2191;130618,9307;122114,3402;1557701,512
MAR;b;2017;REGIAO NORDESTE;RIO GRANDE DO NORTE;181489,6623;160635,055;183939,059;168901,1262;145152,9547;179030,0947;188181,6175;184905,1779;176982,8415;182157,6784;168668,7777;176121,9633;2096166,008
MAR;b;2017;REGIAO NORDESTE;ALAGOAS;4164,753663;1942,683296;5550,776194;4480,885803;5632,67581;5115,074766;4000,388348;4233,274853;4287,964751;2771,089012;3372,111807;4888,440332;50440,11864
MAR;b;2017;REGIAO NORDESTE;SERGIPE;173844,373;153600,5568;174666,4509;157481,1179;167266,1752;94018,51384;175529,5768;157982,504;148534,4985;159825,9843;163616,1859;172924,6832;1899290,62
MAR;b;2017;REGIAO NORDESTE;BAHIA;15755,3006;15451,32861;16822,26334;14785,27748;19838,20371;14785,93219;16963,93961;19559,92075;18189,15459;17628,83146;17121,8812;18758,38988;205660,4234
MAR;b;2017;REGIAO SUDESTE;ESPIRITO SANTO;11973671,99;10874937,96;11881673,87;11296384,22;12286813,56;11695308,51;8816669,093;11875473,62;10810727,47;10686147,33;10360797,92;11310099,49;133868705
MAR;b;2017;REGIAO SUDESTE;RIO DE JANEIRO;56764346,98;50750708,2;52247123,63;50661548,75;55151351,1;53954251,25;57358242,55;52433095,67;54687720,4;57197158,72;54938272,87;54710480,43;650854300,5
MAR;b;2017;REGIAO SUDESTE;SAO PAULO;9793224,169;9072000,338;10371368,85;9928917,197;10358637,46;10353224,63;10675692,25;11174476,89;9854082,61;9208817,543;8434967,123;10789024;120014433
MAR;b;2018;REGIAO NORDESTE;CEARA;120778,0512;110103,319;127372,3069;133443,1371;139583,4572;133882,2036;139361,0747;141985,6615;130723,1906;136713,1087;133403,4673;136331,55;1583680,528
MAR;b;2018;REGIAO NORDESTE;RIO GRANDE DO NORTE;173104,4413;153107,5876;177415,8392;170252,4169;176301,1161;164410,2297;142745,5368;133272,3558;134473,1895;143251,6307;152925,7864;149104,7037;1870364,834
MAR;b;2018;REGIAO NORDESTE;ALAGOAS;3031,34248;2797,009319;2103,010553;2201,370602;7279,706588;2441,377172;4234,495076;3889,769459;4257,779953;3209,620855;4246,382817;3693,936225;43385,8011
MAR;b;2018;REGIAO NORDESTE;SERGIPE;167556,8586;153411,9508;157046,5737;122384,7329;162516,2176;152296,0375;155310,9888;153266,7754;144815,7174;151334,9231;136082,3288;119761,8695;1775784,974
MAR;b;2018;REGIAO NORDESTE;BAHIA;17594,4562;15342,2689;16471,68335;15113,77017;16477,39563;15958,62777;15863,94185;16788,261;16958,55169;16360,17968;16343,71012;13833,03912;193105,8855
MAR;b;2018;REGIAO SUDESTE;ESPIRITO SANTO;10378355,26;9327762,205;10354333,37;10599602,62;10396290,74;9389973,753;9339870,578;10571319,46;8514919,088;10455933,1;9476883,21;9915638,28;118720881,7
MAR;b;2018;REGIAO SUDESTE;RIO DE JANEIRO;55966871,66;50556828,23;54775418,58;55127759,79;56418070,81;54793285,43;56721195,7;53840949,65;52642885,04;56604457,68;55333789,46;60036694,16;662818206,2
MAR;b;2018;REGIAO SUDESTE;SAO PAULO;10547639,9;9636479,651;10135158,87;8329638,217;10067642,92;9700203,918;9912809,559;9973489,495;9759656,648;10196949,21;8523390,456;9681208,22;116464267,1
MAR;b;2019;REGIAO NORDESTE;CEARA;123143,2839;106276,4917;117025,9217;122216,493;130832,1049;128419,6609;139628,008;144326,8357;137109,8259;135092,5203;127969,7759;126960,1293;1539001,051
MAR;b;2019;REGIAO NORDESTE;RIO GRANDE DO NORTE;144435,3568;137665,5911;157047,6627;163624,0964;159769,7045;156494,5163;161693,8022;146356,7622;86301,8195;130466,8584;136007,4448;131302,7003;1711166,315
MAR;b;2019;REGIAO NORDESTE;ALAGOAS;3926,420182;1671,460399;2263,822125;450,8598706;0;0;0;0;0;0;0;0;8312,562578
MAR;b;2019;REGIAO NORDESTE;SERGIPE;110737,1369;90485,48341;92296,45192;89352,8899;100335,9611;118998,9218;138040,4788;80891,8941;139864,6369;116876,8783;102780,3071;107553,2068;1288214,247
MAR;b;2019;REGIAO NORDESTE;BAHIA;9727,949779;13206,02413;11469,01567;8384,562662;12276,37103;6829,867868;8293,858632;15193,19594;15488,7121;15335,06569;14211,52636;13611,46497;144027,6148
MAR;b;2019;REGIAO SUDESTE;ESPIRITO SANTO;9815017,511;6619129,674;8674535,149;7882310,734;8294461,17;8419098,045;7768306,972;8906910,877;8852150,323;9031141,336;9192290,388;8061697,31;101517049,5
MAR;b;2019;REGIAO SUDESTE;RIO DE JANEIRO;59069454,83;51205119,97;57418907,33;57944052,74;63296200,58;55810152,22;65837273,39;70812015,35;66383572,04;69724012,83;72469325,87;75899043,71;765869130,9
MAR;b;2019;REGIAO SUDESTE;SAO PAULO;8914460,576;8504562,217;9604053,75;8795170,927;9516087,117;9068790,491;8833691,171;9331453,821;9026329,673;9485699,271;7559502,98;8820665,715;107460467,7

